symbol,date,open,high,low,close,volume,adjusted,daily_return,growth
^GSPC,2021-10-01,4317.16015625,4375.18994140625,4288.52001953125,4357.0400390625,4010370000,4357.0400390625,1.011491477630182,1.1773715844622417
^GSPC,2021-10-04,4348.83984375,4355.509765625,4278.93994140625,4300.4599609375,4307870000,4300.4599609375,0.9870141018632516,1.1620823569973129
^GSPC,2021-10-05,4309.8701171875,4369.22998046875,4309.8701171875,4345.72021484375,3902890000,4345.72021484375,1.0105245146606092,1.1743127098003665
^GSPC,2021-10-06,4319.56982421875,4365.56982421875,4290.490234375,4363.5498046875,4009630000,4363.5498046875,1.0041027928541855,1.1791306715947145
^GSPC,2021-10-07,4383.72998046875,4429.97021484375,4383.72998046875,4399.759765625,3843740000,4399.759765625,1.0082982806564054,1.1889154288381831
^GSPC,2021-10-08,4406.509765625,4412.02001953125,4386.22021484375,4391.33984375,3280160000,4391.33984375,0.998086276905211,1.1866401739242645
^GSPC,2021-10-11,4385.43994140625,4415.8798828125,4360.58984375,4361.18994140625,3281970000,4361.18994140625,0.9931342361519432,1.1784929827174835
^GSPC,2021-10-12,4368.31005859375,4374.89013671875,4342.08984375,4350.64990234375,3558450000,4350.64990234375,0.9975832194414579,1.1756448237884736
^GSPC,2021-10-13,4358.009765625,4372.8701171875,4329.919921875,4363.7998046875,3620070000,4363.7998046875,1.0030225144837939,1.1791982272961716
^GSPC,2021-10-14,4386.75,4439.72998046875,4386.75,4438.259765625,3598280000,4438.259765625,1.0170631019455834,1.1993190068625774
^GSPC,2021-10-15,4447.68994140625,4475.81982421875,4447.68994140625,4471.3701171875,3819380000,4471.3701171875,1.0074602103777126,1.2082661789637617
^GSPC,2021-10-18,4463.72021484375,4488.75,4447.47021484375,4486.4599609375,3662010000,4486.4599609375,1.0033747695570976,1.2123437988813992
^GSPC,2021-10-19,4497.33984375,4520.39990234375,4496.41015625,4519.6298828125,3459130000,4519.6298828125,1.0073933395514063,1.2213070682395712
^GSPC,2021-10-20,4524.419921875,4540.8701171875,4524.39990234375,4536.18994140625,3670760000,4536.18994140625,1.0036640298040167,1.2257819737374573
^GSPC,2021-10-21,4532.240234375,4551.43994140625,4526.89013671875,4549.77978515625,3822330000,4549.77978515625,1.0029958718496226,1.2294542594463522
^GSPC,2021-10-22,4546.1201171875,4559.669921875,4524.0,4544.89990234375,3758220000,4544.89990234375,0.9989274463725869,1.2281356038206446
^GSPC,2021-10-25,4553.68994140625,4572.6201171875,4537.35986328125,4566.47998046875,3899400000,4566.47998046875,1.0047481965694935,1.2339670330815786
^GSPC,2021-10-26,4578.68994140625,4598.52978515625,4569.169921875,4574.7900390625,3879740000,4574.7900390625,1.0018197952535197,1.2362126004313803
^GSPC,2021-10-27,4580.22021484375,4584.56982421875,4551.66015625,4551.68017578125,4226050000,4551.68017578125,0.9949484319315371,1.2299677883332096
^GSPC,2021-10-28,4562.83984375,4597.5498046875,4562.83984375,4596.419921875,4132950000,4596.419921875,1.0098292815764611,1.242057488054714
^GSPC,2021-10-29,4572.8701171875,4608.080078125,4567.58984375,4605.3798828125,4510200000,4605.3798828125,1.0019493347191493,1.2444786738393583
^GSPC,2021-11-01,4610.6201171875,4620.33984375,4595.06005859375,4613.669921875,3971540000,4613.669921875,1.0018000771431341,1.2467188314552544
^GSPC,2021-11-02,4613.33984375,4635.14990234375,4613.33984375,4630.64990234375,3975250000,4630.64990234375,1.0036803630854132,1.2513072094204318
^GSPC,2021-11-03,4630.64990234375,4663.4599609375,4621.18994140625,4660.56982421875,4319660000,4660.56982421875,1.006461279195358,1.2593922546596616
^GSPC,2021-11-04,4662.93017578125,4683.0,4662.58984375,4680.06005859375,4462300000,4680.06005859375,1.0041819423611504,1.2646589604787277
^GSPC,2021-11-05,4699.259765625,4718.5,4681.31982421875,4697.52978515625,4467180000,4697.52978515625,1.0037327996529493,1.2693796790075018
^GSPC,2021-11-08,4701.47998046875,4714.919921875,4694.39013671875,4701.7001953125,4269710000,4701.7001953125,1.0008877879113036,1.2705066189413792
^GSPC,2021-11-09,4707.25,4708.52978515625,4670.8701171875,4685.25,4117080000,4685.25,0.9965012241042293,1.2660614010076099
^GSPC,2021-11-10,4670.259765625,4684.85009765625,4630.85986328125,4646.7099609375,4503720000,4646.7099609375,0.9917741766047703,1.2556470035154041
^GSPC,2021-11-11,4659.39013671875,4664.5498046875,4648.31005859375,4649.27001953125,3926870000,4649.27001953125,1.0005509400447352,1.2563387897316927
^GSPC,2021-11-12,4655.240234375,4688.47021484375,4650.77001953125,4682.85009765625,3728600000,4682.85009765625,1.0072226560264155,1.2654128926625678
^GSPC,2021-11-15,4689.2998046875,4697.419921875,4672.85986328125,4682.7998046875,3488410000,4682.7998046875,0.9999892601796553,1.2653993023554388
^GSPC,2021-11-16,4679.419921875,4714.9501953125,4679.419921875,4700.89990234375,3972640000,4700.89990234375,1.0038652298648625,1.2702903615298793
^GSPC,2021-11-17,4701.5,4701.5,4684.41015625,4688.669921875,3969070000,4688.669921875,0.9973983746255366,1.2669855418923868
^GSPC,2021-11-18,4700.72021484375,4708.7998046875,4672.77978515625,4704.5400390625,4226410000,4704.5400390625,1.0033847802152713,1.271274009487619
^GSPC,2021-11-19,4708.43994140625,4717.75,4694.22021484375,4697.9599609375,4253180000,4697.9599609375,0.9986013344406968,1.2694959223141113
^GSPC,2021-11-22,4712.0,4743.830078125,4682.169921875,4682.93994140625,4441100000,4682.93994140625,0.9968028634436781,1.2654371704927794
^GSPC,2021-11-23,4678.47998046875,4699.39013671875,4652.66015625,4690.7001953125,4277590000,4690.7001953125,1.0016571329129451,1.2675341680772672
^GSPC,2021-11-24,4675.77978515625,4702.8701171875,4659.89013671875,4701.4599609375,3418430000,4701.4599609375,1.0022938506357222,1.2704417021345107
^GSPC,2021-11-26,4664.6298828125,4664.6298828125,4585.43017578125,4594.6201171875,3517700000,4594.6201171875,0.9772751773624175,1.2415711397821156
^GSPC,2021-11-29,4628.75,4672.9501953125,4625.259765625,4655.27001953125,4336410000,4655.27001953125,1.013200199537035,1.2579601265666636
^GSPC,2021-11-30,4640.25,4646.02001953125,4560.0,4567.0,6625990000,4567.0,0.9810386896654948,1.2341075542183997
^GSPC,2021-12-01,4602.81982421875,4652.93994140625,4510.27001953125,4513.0400390625,5366730000,4513.0400390625,0.9881848125821108,1.2195263421714764
^GSPC,2021-12-02,4504.72998046875,4595.4599609375,4504.72998046875,4577.10009765625,5077180000,4577.10009765625,1.014194436131583,1.2368368309462126
^GSPC,2021-12-03,4589.490234375,4608.02978515625,4495.1201171875,4538.43017578125,5240070000,4538.43017578125,0.9915514362697024,1.2263873361559843
^GSPC,2021-12-06,4548.3701171875,4612.60009765625,4540.509765625,4591.669921875,4770800000,4591.669921875,1.0117308725774514,1.2407739297270302
^GSPC,2021-12-07,4631.97021484375,4694.0400390625,4631.97021484375,4686.75,4492400000,4686.75,1.0207070803744043,1.2664667352163532
^GSPC,2021-12-08,4690.85986328125,4705.06005859375,4674.52001953125,4701.2099609375,4234600000,4701.2099609375,1.0030852853123167,1.2703741464330538
^GSPC,2021-12-09,4691.0,4695.259765625,4665.97998046875,4667.4501953125,3903840000,4667.4501953125,0.9928189198301053,1.2612514878417564
^GSPC,2021-12-10,4687.64013671875,4713.56982421875,4670.240234375,4712.02001953125,3870110000,4712.02001953125,1.0095490733384818,1.2732952707974265
^GSPC,2021-12-13,4710.2998046875,4710.2998046875,4667.60009765625,4668.97021484375,4397230000,4668.97021484375,0.9908638323884323,1.2616622317844048
^GSPC,2021-12-14,4642.990234375,4660.47021484375,4606.52001953125,4634.08984375,4485430000,4634.08984375,0.992529322422564,1.252236760039115
^GSPC,2021-12-15,4636.4599609375,4712.60009765625,4611.22021484375,4709.85009765625,4910130000,4709.85009765625,1.0163484646307468,1.2727089084199354
^GSPC,2021-12-16,4719.1298828125,4731.990234375,4651.89013671875,4668.669921875,4829500000,4668.669921875,0.9912565846200195,1.2615810857758185
^GSPC,2021-12-17,4652.5,4666.7001953125,4600.22021484375,4620.64013671875,7987090000,4620.64013671875,0.9897123193629074,1.2486023424675603
^GSPC,2021-12-20,4587.89990234375,4587.89990234375,4531.10009765625,4568.02001953125,4635700000,4568.02001953125,0.98861194214859,1.2343831867581339
^GSPC,2021-12-21,4594.9599609375,4651.14013671875,4583.16015625,4649.22998046875,4072430000,4649.22998046875,1.0177779345515725,1.2563279702638814
^GSPC,2021-12-22,4650.35986328125,4697.669921875,4645.52978515625,4696.56005859375,3319610000,4696.56005859375,1.0101801972205788,1.2691176367748973
^GSPC,2021-12-23,4703.9599609375,4740.740234375,4703.9599609375,4725.7900390625,2913040000,4725.7900390625,1.0062236999216618,1.277016244111473
^GSPC,2021-12-27,4733.990234375,4791.490234375,4733.990234375,4791.18994140625,2770290000,4791.18994140625,1.0138389352474753,1.2946887892237058
^GSPC,2021-12-28,4795.490234375,4807.02001953125,4780.0400390625,4786.35009765625,2707920000,4786.35009765625,0.9989898451513739,1.2933809530658096
^GSPC,2021-12-29,4788.64013671875,4804.06005859375,4778.080078125,4793.06005859375,2963310000,4793.06005859375,1.001401895139427,1.29519413753734
^GSPC,2021-12-30,4794.22998046875,4808.93017578125,4775.330078125,4778.72998046875,3124950000,4778.72998046875,0.9970102444054907,1.291321823618662
^GSPC,2021-12-31,4775.2099609375,4786.830078125,4765.75,4766.18017578125,2677820000,4766.18017578125,0.9973738200863425,1.2879305801834071
